codigo_municipio,nome_municipio,ano,categoria_rede_agua,variavel,unidade_medida,valor
3554409,Terra Roxa - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,187
3554508,Tietê - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,13834
3554508,Tietê - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,12807
3554508,Tietê - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,110
3554508,Tietê - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,917
3554607,Timburi - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,975
3554607,Timburi - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,760
3554607,Timburi - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,37
3554607,Timburi - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,178
3554656,Torre de Pedra - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,814
3554656,Torre de Pedra - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,727
3554656,Torre de Pedra - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,37
3554656,Torre de Pedra - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,50
3554706,Torrinha - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3418
3554706,Torrinha - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2989
3554706,Torrinha - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,55
3554706,Torrinha - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,374
3554755,Trabiju - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,598
3554755,Trabiju - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,551
3554755,Trabiju - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,3
3554755,Trabiju - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,44
3554805,Tremembé - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,15160
3554805,Tremembé - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,14422
3554805,Tremembé - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,63
3554805,Tremembé - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,675
3554904,Três Fronteiras - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2587
3554904,Três Fronteiras - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2353
3554904,Três Fronteiras - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,22
3554904,Três Fronteiras - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,212
3554953,Tuiuti - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2527
3554953,Tuiuti - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1305
3554953,Tuiuti - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,690
3554953,Tuiuti - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,532
3555000,Tupã - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,24073
3555000,Tupã - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,22588
3555000,Tupã - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,116
3555000,Tupã - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1369
3555109,Tupi Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,5573
3555109,Tupi Paulista - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,5017
3555109,Tupi Paulista - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,47
3555109,Tupi Paulista - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,509
3555208,Turiúba - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,756
3555208,Turiúba - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,632
3555208,Turiúba - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,6
3555208,Turiúba - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,118
3555307,Turmalina - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,713
3555307,Turmalina - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,566
3555307,Turmalina - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,43
3555307,Turmalina - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,104
3555356,Ubarana - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1922
3555356,Ubarana - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1732
3555356,Ubarana - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,180
3555356,Ubarana - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,10
3555406,Ubatuba - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,34010
3555406,Ubatuba - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,24703
3555406,Ubatuba - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,1129
3555406,Ubatuba - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,8178
3555505,Ubirajara - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1832
3555505,Ubirajara - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1401
3555505,Ubirajara - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,23
3555505,Ubirajara - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,408
3555604,Uchoa - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3982
3555604,Uchoa - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3699
3555604,Uchoa - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,16
3555604,Uchoa - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,267
3555703,União Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,585
3555703,União Paulista - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,498
3555703,União Paulista - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,31
3555703,União Paulista - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,56
3555802,Urânia - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3434
3555802,Urânia - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3022
3555802,Urânia - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,10
3555802,Urânia - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,402
3555901,Uru - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,539
3555901,Uru - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,415
3555901,Uru - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,34
3555901,Uru - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,90
3556008,Urupês - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,5205
3556008,Urupês - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,4835
3556008,Urupês - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,69
3556008,Urupês - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,301
3556107,Valentim Gentil - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,5173
3556107,Valentim Gentil - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,4832
3556107,Valentim Gentil - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,51
3556107,Valentim Gentil - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,290
3556206,Valinhos - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,46360
3556206,Valinhos - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,42810
3556206,Valinhos - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,327
3556206,Valinhos - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,3223
3556305,Valparaíso - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,7766
3556305,Valparaíso - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,7477
3556305,Valparaíso - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,89
3556305,Valparaíso - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,200
3556354,Vargem - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3660
3556354,Vargem - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2020
